Event,Elevation [m],Longitude,Latitude,Depth water [m],Symbiosis,Spinose,JulianDay,export_n_m2_d,export_mmolC_m2_d,prop
Benguela_trap,-595,12.98,-23,545,No,No,008,7110,0.5006625,0.7025691699604744
Benguela_trap,-595,12.98,-23,545,No,No,261,180,0.012675,0.6923076923076923
Benguela_trap,-595,12.98,-23,545,No,No,269,2360,0.16618333333333332,0.8309859154929577
Benguela_trap,-595,12.98,-23,545,No,No,277,4580,0.32250833333333334,0.8927875243664717
Benguela_trap,-595,12.98,-23,545,No,No,285,55310,3.8947458333333334,0.798931099234436
Benguela_trap,-595,12.98,-23,545,No,No,293,790,0.05562916666666667,0.8229166666666666
Benguela_trap,-595,12.98,-23,545,No,No,301,3910,0.2753291666666667,0.8197064989517819
Benguela_trap,-595,12.98,-23,545,No,No,309,30190,2.1258791666666665,0.7437792559743779
Benguela_trap,-595,12.98,-23,545,No,No,317,7930,0.5584041666666667,0.9296600234466589
Benguela_trap,-595,12.98,-23,545,No,No,325,4350,0.3063125,0.8146067415730337
Benguela_trap,-595,12.98,-23,545,No,No,333,3470,0.24434583333333332,0.8203309692671394
Benguela_trap,-595,12.98,-23,545,No,No,341,4550,0.3203958333333333,0.7608695652173914
Benguela_trap,-595,12.98,-23,545,No,No,349,320,0.022533333333333332,0.6956521739130435
Benguela_trap,-595,12.98,-23,545,No,No,357,720,0.0507,0.75
Benguela_trap,-595,12.98,-23,545,No,No,365,1700,0.11970833333333333,0.5396825396825397
Benguela_trap,-595,12.98,-23,545,No,Yes,008,3010,0.21195416666666667,0.2974308300395257
Benguela_trap,-595,12.98,-23,545,No,Yes,261,80,0.005633333333333333,0.3076923076923077
Benguela_trap,-595,12.98,-23,545,No,Yes,269,480,0.0338,0.16901408450704225
Benguela_trap,-595,12.98,-23,545,No,Yes,277,550,0.03872916666666667,0.10721247563352826
Benguela_trap,-595,12.98,-23,545,No,Yes,285,13920,0.9802,0.20106890076556405
Benguela_trap,-595,12.98,-23,545,No,Yes,293,170,0.011970833333333333,0.17708333333333334
Benguela_trap,-595,12.98,-23,545,No,Yes,301,860,0.06055833333333333,0.18029350104821804
Benguela_trap,-595,12.98,-23,545,No,Yes,309,10400,0.7323333333333333,0.25622074402562206
Benguela_trap,-595,12.98,-23,545,No,Yes,317,600,0.04225,0.07033997655334115
Benguela_trap,-595,12.98,-23,545,No,Yes,325,990,0.0697125,0.1853932584269663
Benguela_trap,-595,12.98,-23,545,No,Yes,333,760,0.053516666666666664,0.17966903073286053
Benguela_trap,-595,12.98,-23,545,No,Yes,341,1430,0.10069583333333333,0.2391304347826087
Benguela_trap,-595,12.98,-23,545,No,Yes,349,140,0.009858333333333334,0.30434782608695654
Benguela_trap,-595,12.98,-23,545,No,Yes,357,240,0.0169,0.25
Benguela_trap,-595,12.98,-23,545,No,Yes,365,1450,0.10210416666666666,0.4603174603174603
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,008,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,261,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,269,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,277,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,285,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,293,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,301,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,309,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,317,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,325,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,333,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,341,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,349,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,357,0,0,0
Benguela_trap,-595,12.98,-23,545,Undetermined,Undetermined,365,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,008,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,261,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,269,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,277,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,285,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,293,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,301,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,309,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,317,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,325,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,333,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,341,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,349,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,357,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,No,365,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,008,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,261,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,269,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,277,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,285,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,293,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,301,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,309,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,317,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,325,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,333,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,341,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,349,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,357,0,0,0
Benguela_trap,-595,12.98,-23,545,Yes,Yes,365,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,008,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,261,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,269,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,277,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,285,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,293,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,301,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,309,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,317,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,325,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,333,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,341,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,349,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,357,0,0,0
Benguela_trap,-595,12.98,-23,545,NA,NA,365,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,No,No,013,44.6,0.0031405833333333333,0.41527001862197394
CB1_trap,-3646,-19.742,20.755,2195,No,No,040,26.3,0.0018519583333333333,0.3506666666666667
CB1_trap,-3646,-19.742,20.755,2195,No,No,082,14.2,9.999166666666665e-4,0.5819672131147541
CB1_trap,-3646,-19.742,20.755,2195,No,No,109,28.4,0.001999833333333333,0.5601577909270217
CB1_trap,-3646,-19.742,20.755,2195,No,No,136,83.1,0.005851624999999999,0.506398537477148
CB1_trap,-3646,-19.742,20.755,2195,No,No,163,46.6,0.003281416666666667,0.20173160173160173
CB1_trap,-3646,-19.742,20.755,2195,No,No,190,28.4,0.001999833333333333,0.15751525235718244
CB1_trap,-3646,-19.742,20.755,2195,No,No,217,24.3,0.001711125,0.44424131627056673
CB1_trap,-3646,-19.742,20.755,2195,No,No,244,10.1,7.112083333333333e-4,0.09074573225516622
CB1_trap,-3646,-19.742,20.755,2195,No,No,271,12.2,8.590833333333332e-4,0.05790223065970574
CB1_trap,-3646,-19.742,20.755,2195,No,No,298,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,No,No,325,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,No,No,352,6.1,4.295416666666666e-4,0.09713375796178343
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,013,12.2,8.590833333333332e-4,0.11359404096834264
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,040,36.5,0.002570208333333333,0.4866666666666667
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,082,6.1,4.295416666666666e-4,0.25
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,109,18.2,0.0012815833333333334,0.358974358974359
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,136,81,0.00570375,0.4936014625228519
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,163,178.3,0.012555291666666668,0.7718614718614719
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,190,151.9,0.010696291666666666,0.8424847476428176
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,217,18.2,0.0012815833333333334,0.33272394881170014
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,244,18.2,0.0012815833333333334,0.16352201257861634
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,271,6.1,4.295416666666666e-4,0.02895111532985287
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,298,6.1,4.295416666666666e-4,0.02895111532985287
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,325,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,No,Yes,352,6.1,4.295416666666666e-4,0.09713375796178343
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,013,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,040,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,082,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,109,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,136,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,163,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,190,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,217,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,244,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,271,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,298,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,325,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Undetermined,Undetermined,352,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,013,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,040,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,082,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,109,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,136,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,163,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,190,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,217,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,244,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,271,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,298,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,325,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,No,352,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,013,50.6,0.0035630833333333335,0.47113594040968343
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,040,12.2,8.590833333333332e-4,0.16266666666666665
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,082,4.1,2.887083333333333e-4,0.1680327868852459
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,109,4.1,2.887083333333333e-4,0.08086785009861933
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,136,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,163,6.1,4.295416666666666e-4,0.026406926406926406
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,190,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,217,12.2,8.590833333333332e-4,0.22303473491773307
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,244,83,0.005844583333333334,0.7457322551662174
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,271,192.4,0.013548166666666667,0.9131466540104415
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,298,204.6,0.01440725,0.9710488846701472
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,325,34.5,0.002429375,1
CB1_trap,-3646,-19.742,20.755,2195,Yes,Yes,352,50.6,0.0035630833333333335,0.8057324840764332
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,013,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,040,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,082,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,109,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,136,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,163,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,190,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,217,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,244,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,271,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,298,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,325,0,0,0
CB1_trap,-3646,-19.742,20.755,2195,NA,NA,352,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,No,No,015,370,0.026054166666666666,0.7055682684973301
CB2_trap,-4092,-20.687,21.145,3502,No,No,032,302.5,0.021301041666666666,0.5109797297297297
CB2_trap,-4092,-20.687,21.145,3502,No,No,049,180.2,0.012689083333333332,0.46671846671846673
CB2_trap,-4092,-20.687,21.145,3502,No,No,066,99.7,0.007020541666666667,0.7040960451977402
CB2_trap,-4092,-20.687,21.145,3502,No,No,074,141.6,0.009970999999999999,0.45840077695046944
CB2_trap,-4092,-20.687,21.145,3502,No,No,091,119.1,0.008386625,0.33960650128314807
CB2_trap,-4092,-20.687,21.145,3502,No,No,108,144.8,0.010196333333333333,0.2980650473445863
CB2_trap,-4092,-20.687,21.145,3502,No,No,125,218.8,0.015407166666666668,0.26460273309952836
CB2_trap,-4092,-20.687,21.145,3502,No,No,142,64.4,0.004534833333333333,0.42564441506939865
CB2_trap,-4092,-20.687,21.145,3502,No,No,159,125.5,0.008837291666666667,0.48756798756798764
CB2_trap,-4092,-20.687,21.145,3502,No,No,176,96.5,0.006795208333333334,0.4285079928952043
CB2_trap,-4092,-20.687,21.145,3502,No,No,193,12.9,9.08375e-4,0.3333333333333333
CB2_trap,-4092,-20.687,21.145,3502,No,No,210,41.8,0.0029434166666666662,0.3609671848013817
CB2_trap,-4092,-20.687,21.145,3502,No,No,227,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,No,No,244,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,No,No,261,29,0.0020420833333333333,0.01710208173615616
CB2_trap,-4092,-20.687,21.145,3502,No,No,278,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,No,No,295,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,No,No,312,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,No,No,329,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,No,No,346,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,No,No,363,32.2,0.0022674166666666667,0.1853770869314911
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,015,61.1,0.0043024583333333335,0.11651411136536993
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,032,225.2,0.01585783333333333,0.3804054054054054
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,049,164.1,0.011555375,0.425019425019425
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,066,29,0.0020420833333333333,0.20480225988700565
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,074,112.6,0.007928916666666666,0.3645192618970541
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,091,180.2,0.012689083333333332,0.5138294838893642
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,108,296,0.020843333333333332,0.6093042404281597
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,125,524.5,0.03693354166666667,0.6342967710726811
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,142,70.8,0.0049854999999999995,0.4679444811632518
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,159,74,0.005210833333333333,0.2874902874902875
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,176,51.5,0.003626458333333333,0.22868561278863234
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,193,12.9,9.08375e-4,0.3333333333333333
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,210,22.5,0.001584375,0.19430051813471502
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,227,45,0.00316875,0.10843373493975904
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,244,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,261,22.5,0.001584375,0.013268856519431502
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,278,32.2,0.0022674166666666667,0.024771136241249332
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,295,19.3,0.0013590416666666666,0.02984382248337715
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,312,19.3,0.0013590416666666666,0.0571343990526939
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,329,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,346,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,No,Yes,363,25.7,0.0018097083333333333,0.14795624640184227
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,015,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,032,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,049,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,066,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,074,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,091,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,108,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,125,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,142,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,159,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,176,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,193,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,210,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,227,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,244,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,261,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,278,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,295,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,312,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,329,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,346,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Undetermined,Undetermined,363,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,015,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,032,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,049,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,066,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,074,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,091,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,108,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,125,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,142,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,159,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,176,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,193,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,210,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,227,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,244,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,261,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,278,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,295,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,312,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,329,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,346,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,No,363,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,015,93.30000000000001,0.006569875000000001,0.17791762013729975
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,032,64.3,0.004527791666666666,0.10861486486486487
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,049,41.8,0.0029434166666666662,0.10826210826210826
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,066,12.899999999999999,9.083749999999999e-4,0.09110169491525423
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,074,54.7,0.003851791666666667,0.17707996115247654
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,091,51.4,0.0036194166666666666,0.1465640148274879
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,108,45,0.00316875,0.09263071222725401
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,125,83.60000000000001,0.005886833333333334,0.10110049582779056
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,142,16.1,0.0011337083333333334,0.10641110376734966
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,159,57.900000000000006,0.004077125,0.22494172494172499
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,176,77.2,0.005436166666666666,0.34280639431616344
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,193,12.9,9.08375e-4,0.3333333333333333
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,210,51.5,0.003626458333333333,0.44473229706390327
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,227,370,0.026054166666666666,0.891566265060241
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,244,875.1999999999999,0.06162866666666666,1
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,261,1644.2,0.11577908333333334,0.9696290617444123
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,278,1267.6999999999998,0.08926720833333332,0.9752288637587506
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,295,627.4,0.044179416666666665,0.970156177516623
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,312,318.5,0.022427708333333334,0.9428656009473061
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,329,151.29999999999998,0.010654041666666666,1
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,346,35.400000000000006,0.00249275,1
CB2_trap,-4092,-20.687,21.145,3502,Yes,Yes,363,115.8,0.00815425,0.6666666666666667
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,015,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,032,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,049,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,066,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,074,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,091,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,108,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,125,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,142,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,159,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,176,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,193,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,210,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,227,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,244,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,261,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,278,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,295,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,312,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,329,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,346,0,0,0
CB2_trap,-4092,-20.687,21.145,3502,NA,NA,363,0,0,0
CB3_trap,-4094,-20.672,21.138,0,No,No,012,127.9,0.009006291666666668,0.3158430218200855
CB3_trap,-4094,-20.672,21.138,0,No,No,034,44.9,0.003161708333333333,0.1407660305546934
CB3_trap,-4094,-20.672,21.138,0,No,No,055,35.9,0.002527958333333333,0.2271088224502448
CB3_trap,-4094,-20.672,21.138,0,No,No,077,36,0.002535,0.38812760773236443
CB3_trap,-4094,-20.672,21.138,0,No,No,098,702.4,0.04946066666666667,0.3390239546680954
CB3_trap,-4094,-20.672,21.138,0,No,No,119,1583.307,0.11149120125,0.3223783939628586
CB3_trap,-4094,-20.672,21.138,0,No,No,120,1308.1,0.09211204166666666,0.26130992963749217
CB3_trap,-4094,-20.672,21.138,0,No,No,141,148.5,0.010456875,0.29885830091509
CB3_trap,-4094,-20.672,21.138,0,No,No,162,41.9,0.002950458333333333,0.039865655594987774
CB3_trap,-4094,-20.672,21.138,0,No,No,184,410.7,0.028920124999999998,0.30523878041239566
CB3_trap,-4094,-20.672,21.138,0,No,No,205,223,0.015702916666666667,0.39242876450050673
CB3_trap,-4094,-20.672,21.138,0,No,No,227,48,0.00338,0.11755082848844328
CB3_trap,-4094,-20.672,21.138,0,No,No,248,68,0.004788333333333334,0.09483498016135894
CB3_trap,-4094,-20.672,21.138,0,No,No,270,24,0.00169,0.06443523855804675
CB3_trap,-4094,-20.672,21.138,0,No,No,291,9,6.3375e-4,0.02457673402512289
CB3_trap,-4094,-20.672,21.138,0,No,No,313,29.8,0.002098416666666667,0.06584456704987617
CB3_trap,-4094,-20.672,21.138,0,No,No,334,65.607,0.0046198262499999995,0.14124797354466598
CB3_trap,-4094,-20.672,21.138,0,No,No,356,199.7,0.014062208333333333,0.2438762276243256
CB3_trap,-4094,-20.672,21.138,0,No,Yes,012,3,2.1125e-4,0.0074083586040676825
CB3_trap,-4094,-20.672,21.138,0,No,Yes,034,20.9,0.0014717083333333331,0.0655236088773517
